District,Fine amount,Crime_Count,Category,Latitude,Longitude,Name,Rating,Review Count
santa monica,66.928,"7,551",japanese,34.032904,-118.475529,464,3.5,143
culver city,69.207,"11,185",bakeries,33.97465,-118.42118,101 Coffee Shop,5,32
culver city,69.207,"11,185",mediterranean,34.025107,-118.393968,10e,4,230
santa monica,66.928,"7,551",desserts,34.05287,-118.46695,25 Degrees,3.5,203
santa monica,66.928,"7,551",sushi,34.0465,-118.52376,33 Taps Silver Lake,4,104
culver city,69.207,"11,185",indpak,34.020082,-118.404126,6th & La Brea Brewery & Restaurant,4.5,402
santa monica,66.928,"7,551",pizza,34.03968,-118.46269,71 Above,3.5,13
santa monica,66.928,"7,551",cocktailbars,33.98749,-118.472348,77 Kentucky,3.5,29
culver city,69.207,"11,185",ramen,34.040722,-118.443272,ACA Grill,4,187
santa monica,66.928,"7,551",chinese,33.98799,-118.47227,Ackee Bamboo Jamaican Cuisine,3,915
culver city,69.207,"11,185",coffee,33.997466,-118.422046,Adamae,3.5,769
culver city,69.207,"11,185",tradamerican,33.991925,-118.42172,Aduke African cuisine,4.5,225
beverly hills,66.7185,"9,368",mexican,34.061883,-118.444,Aeirloom Bakery,4,227
beverly hills,66.7185,"9,368",mediterranean,34.069903,-118.405643,Agra Cafe,4,869
culver city,69.207,"11,185",mexican,33.994822,-118.417485,Ahgassi Gopchang,5,71
culver city,69.207,"11,185",bbq,33.985354,-118.395087,AJ's Tex-Mex & Barbecue,3.5,834
beverly hills,66.7185,"9,368",italian,34.064131,-118.413468,Al & Bea's Mexican Food,4,151
culver city,69.207,"11,185",tradamerican,34.004215,-118.409933,AL Basch Chicken,4,368
santa monica,66.928,"7,551",vegetarian,34.046353,-118.527444,Al Wazir Chicken,3.5,51
santa monica,66.928,"7,551",thai,34.01006,-118.48064,Alamo Drafthouse Cinema Downtown Los Angeles,3.5,355
beverly hills,66.7185,"9,368",chickenshop,34.062347,-118.447973,Alaska Seafood,4,64
beverly hills,66.7185,"9,368",newamerican,34.070522,-118.403015,Alchemist Coffee Project,3.5,809
santa monica,66.928,"7,551",newamerican,33.97915,-118.46619,Alcove Café & Bakery,4,188
santa monica,66.928,"7,551",pubs,33.988313,-118.446083,Alfred Coffee Melrose Place,3.5,154
santa monica,66.928,"7,551",coffee,34.011707,-118.482895,Alimento,4.5,79
santa monica,66.928,"7,551",cafes,33.991181,-118.469121,All About the Bread,3.5,493
santa monica,66.928,"7,551",burgers,34.05287,-118.46695,All Time,4,389
santa monica,66.928,"7,551",wine_bars,34.05431,-118.46323,All' Angolo Pizza & Pasta,4,117
beverly hills,66.7185,"9,368",cafes,34.052224,-118.37115,All'Acqua,4.5,436
culver city,69.207,"11,185",ramen,34.019743,-118.421615,Almaza,4,379
culver city,69.207,"11,185",taiwanese,34.037634,-118.440573,Aloha Café,3.5,355
beverly hills,66.7185,"9,368",italian,34.052973,-118.37452,Alta West Adams,4,864
culver city,69.207,"11,185",tacos,34.026689,-118.431937,Amphai Northern Thai Food,4.5,31
culver city,69.207,"11,185",mediterranean,33.997236,-118.424635,Anarkali Indian Restaurant,4,129
beverly hills,66.7185,"9,368",mideastern,34.053311,-118.376797,Andre's Italian Restaurant,4.5,172
culver city,69.207,"11,185",tradamerican,34.008141,-118.413841,Angelini Osteria,4,"1,782"
west hollywood,69.132,"28,891",french,34.083372,-118.374311,Angry Birdz,4.5,140
santa monica,66.928,"7,551",sportsbars,34.02483,-118.49172,Angry Chicken,3,113
calabasas,72.5565,"19,580",bars,34.240572,-118.555564,Kim Thai Food,2,649
calabasas,72.5565,"19,580",chicken_wings,34.240071,-118.556871,Super Ninja Japanese Sushi Cuisine,2,"1,162"
san fernando,73.3329,"31,715",chicken_wings,34.227401,-118.485519,Cafe Orient,2.5,102
san fernando,73.3329,"31,715",salad,34.256603,-118.499387,California Pizza Kitchen at Encino,2.5,131
san fernando,73.3329,"31,715",tradamerican,34.201515,-118.494303,Pizza Pazza Wood Fired Pizza,2.5,133
beverly hills,66.7185,"9,368",asianfusion,34.1558,-118.46737,Papa Juan's Baja Grill,3,528
beverly hills,66.7185,"9,368",delis,34.1575,-118.49647,La Casa Eatery,3,441
beverly hills,66.7185,"9,368",desserts,34.154309,-118.466843,The Boba Truck,3,"1,201"
beverly hills,66.7185,"9,368",japanese,34.15631,-118.48674,Esso Mediterranean Bistro,3,"1,236"
beverly hills,66.7185,"9,368",tradamerican,34.15188,-118.45685,The Thirsty Merchant,3,540
calabasas,72.5565,"19,580",bakeries,34.242365,-118.558595,Chennai Tiffins,3,322
calabasas,72.5565,"19,580",chicken_wings,34.180928,-118.535859,Old Fashioned Chiliburgers & Sandwiches,3,130
calabasas,72.5565,"19,580",chinese,34.20146,-118.53279,SHU Sushi House Unico,3,365
calabasas,72.5565,"19,580",chinese,34.185074,-118.605096,Nashville Hot Chicken,3,895
calabasas,72.5565,"19,580",desserts,34.189291,-118.604359,Roy's Restaurant,3,"1,078"
calabasas,72.5565,"19,580",filipino,34.234445,-118.558782,Burgerim Lake Balboa,3,287
calabasas,72.5565,"19,580",italian,34.242161,-118.556182,Brooklyn Pizzeria & Italian Food,3,582
calabasas,72.5565,"19,580",italian,34.234833,-118.563317,Carnival Restaurant,3,595
calabasas,72.5565,"19,580",korean,34.208684,-118.53601,Sushi-Bar,3,374
calabasas,72.5565,"19,580",mexican,34.22162,-118.55391,Buffalo Bruce's Mercantile,3,332
calabasas,72.5565,"19,580",pizza,34.187279,-118.596798,Poke-Ya,3,"1,038"
calabasas,72.5565,"19,580",tradamerican,34.160431,-118.508942,OMG Great Cuisine,3,385
calabasas,72.5565,"19,580",tradamerican,34.17803,-118.598264,Baja Subs Market & Deli,3,534
calabasas,72.5565,"19,580",tradamerican,34.241608,-118.554288,German Cold Cuts International,3,665
el segundo,69.0197,"2,527",newamerican,33.971397,-118.446126,Eddie's Italian Restaurant,3,"1,024"
san fernando,73.3329,"31,715",chinese,34.207977,-118.509524,Orange Delite & Grill,3,98
san fernando,73.3329,"31,715",diners,34.23466,-118.535058,Street Cafe By Aroma,3,345
san fernando,73.3329,"31,715",diners,34.20064,-118.43027,Ceviches,3,792
san fernando,73.3329,"31,715",filipino,34.220966,-118.433328,Shik Do Rak,3,245
san fernando,73.3329,"31,715",hawaiian,34.18235,-118.466305,Great China Express,3,38
san fernando,73.3329,"31,715",hotdogs,34.194016,-118.501808,SteamPunk CoffeeBar & Kitchen,3,37
san fernando,73.3329,"31,715",hotdogs,34.200287,-118.466438,Mi Carbonero Restaurant,3,53
san fernando,73.3329,"31,715",hotdogs,34.208184,-118.508761,XOC Tequila Grill,3,71
san fernando,73.3329,"31,715",mexican,34.223657,-118.501823,Thai Blvd Bistro,3,22
san fernando,73.3329,"31,715",mexican,34.221383,-118.503635,Petit Bistro Coffee Shop,3,378
san fernando,73.3329,"31,715",salvadoran,34.200985,-118.50077,Stanley's Restaurant,3,84
san fernando,73.3329,"31,715",seafood,34.20173,-118.50292,High Tea Cottage,3,106
san fernando,73.3329,"31,715",seafood,34.201426,-118.467875,Wendy's,3,121
san fernando,73.3329,"31,715",seafood,34.23934,-118.53562,Spice Up Thai Eatery,3,508
san fernando,73.3329,"31,715",sushi,34.258537,-118.537055,Flooky's,3,90
san fernando,73.3329,"31,715",sushi,34.208545,-118.519443,La Sirenita Express,3,237
san fernando,73.3329,"31,715",sushi,34.221703,-118.484305,Chiang Mai Thai Kitchen,3,327
san fernando,73.3329,"31,715",tradamerican,34.23766,-118.53558,Greystoke Grill,3,388
santa monica,66.928,"7,551",breakfast_brunch,33.983489,-118.456491,East Coast Bagel,3,732
santa monica,66.928,"7,551",seafood,33.978692,-118.453332,Phovorite Vietnamese Kitchen,3,444
santa monica,66.928,"7,551",seafood,33.982926,-118.44463,Baja Cantina,3,903
santa monica,66.928,"7,551",tradamerican,33.979825,-118.458602,Fresh Brothers Marina Del Rey,3,"1,252"
west hollywood,69.132,"28,891",tradamerican,34.090626,-118.345579,Pizzeria Mozza,3,61
beverly hills,66.7185,"9,368",breakfast_brunch,34.073813,-118.377492,Mezcalero,3.5,289
beverly hills,66.7185,"9,368",chinese,34.157633,-118.496695,Toto's Seafood Grill,3.5,323
beverly hills,66.7185,"9,368",creperies,34.150814,-118.448927,Presto Pasta,3.5,"2,591"
beverly hills,66.7185,"9,368",french,34.148188,-118.431442,Stinkin Crawfish - North Hills,3.5,537
beverly hills,66.7185,"9,368",gastropubs,34.153474,-118.46648,Lusy's Mediterranean Cafe & Grill,3.5,"1,082"
beverly hills,66.7185,"9,368",gourmet,34.059609,-118.419437,Melody Bar and Grill,3.5,"1,933"
beverly hills,66.7185,"9,368",gourmet,34.059609,-118.419437,Melrose Station,3.5,"1,934"
beverly hills,66.7185,"9,368",italian,34.14801,-118.42935,The White Harte Pub,3.5,323
beverly hills,66.7185,"9,368",japanese,34.158832,-118.498216,Jesse's Chicken,3.5,994
beverly hills,66.7185,"9,368",newamerican,34.159181,-118.499244,TJ Korean BBQ,3.5,"1,332"
beverly hills,66.7185,"9,368",newamerican,34.056515,-118.415215,Stone Grill,3.5,"1,365"
beverly hills,66.7185,"9,368",newamerican,34.056515,-118.415215,Street Level Cafe,3.5,"1,365"
beverly hills,66.7185,"9,368",pizza,34.152013,-118.454558,Cemitas Poblanas Don Adrian,3.5,21
beverly hills,66.7185,"9,368",pizza,34.059931,-118.444317,Powerplant Superfood Cafe,3.5,"2,342"
beverly hills,66.7185,"9,368",sandwiches,34.157755,-118.495345,Villanueva Mexican Grill,3.5,174
beverly hills,66.7185,"9,368",sandwiches,34.159527,-118.501321,La Tapalchuteca,3.5,614
beverly hills,66.7185,"9,368",steak,34.15683,-118.48987,Pho Saigon 1,3.5,662
beverly hills,66.7185,"9,368",tradamerican,34.155359,-118.47333,Italia Bakery & Deli,3.5,791
calabasas,72.5565,"19,580",bars,34.16168,-118.51111,Shin Sushi,3.5,242
calabasas,72.5565,"19,580",bbq,34.183583,-118.604982,Hovik's Famous Meat & Deli,3.5,976
calabasas,72.5565,"19,580",breakfast_brunch,34.23501,-118.56323,Horchateria Rio Luna,3.5,616
calabasas,72.5565,"19,580",buffets,34.187205,-118.601194,Lola's Chicken,3.5,290
calabasas,72.5565,"19,580",burgers,34.160242,-118.5066,Tacos El Venado,3.5,251
calabasas,72.5565,"19,580",cafes,34.161878,-118.513958,Roca Fuerte,3.5,828
calabasas,72.5565,"19,580",chinese,34.161434,-118.509088,It's All Good House of Kabob,3.5,334
calabasas,72.5565,"19,580",chinese,34.16938,-118.535865,New Mr Wok,3.5,433
calabasas,72.5565,"19,580",diners,34.167797,-118.532799,8oz Poke,3.5,464
calabasas,72.5565,"19,580",french,34.17073,-118.543365,Panda Express,3.5,242
calabasas,72.5565,"19,580",grocery,34.170257,-118.534746,Souplantation,3.5,113
calabasas,72.5565,"19,580",italian,34.161316,-118.514502,Tel Aviv Fish Grill,3.5,791
calabasas,72.5565,"19,580",japanese,34.190995,-118.602383,Chi Chi's Pizza,3.5,903
calabasas,72.5565,"19,580",kosher,34.165311,-118.525881,L'ambiance Cafe,3.5,155
calabasas,72.5565,"19,580",mexican,34.17873,-118.59969,Pollos Sherman,3.5,432
calabasas,72.5565,"19,580",mexican,34.23143,-118.55409,Orange Grove Bistro,3.5,572
calabasas,72.5565,"19,580",newamerican,34.238817,-118.556166,Cupid's Hot Dogs,3.5,"1,386"
calabasas,72.5565,"19,580",peruvian,34.24064,-118.56187,YOK RAMEN,3.5,125
calabasas,72.5565,"19,580",ramen,34.195889,-118.535622,Bamboo Bistro,3.5,862
calabasas,72.5565,"19,580",sandwiches,34.20144,-118.53833,Dont Be Chicken,3.5,298
calabasas,72.5565,"19,580",seafood,34.20147,-118.53617,Chili's,3.5,175
calabasas,72.5565,"19,580",sportsbars,34.221045,-118.572469,Izzy's Cafe,3.5,359
calabasas,72.5565,"19,580",sushi,34.172375,-118.548106,Mon Japanese Restaurant,3.5,790
calabasas,72.5565,"19,580",tacos,34.23913,-118.55211,Falafel on wheels,3.5,12
calabasas,72.5565,"19,580",tea,34.167453,-118.605331,Denny's,3.5,328
calabasas,72.5565,"19,580",thai,34.17134,-118.56906,Black Angus Steakhouse,3.5,359
calabasas,72.5565,"19,580",tradamerican,34.235076,-118.604876,Stone Oven,3.5,388
calabasas,72.5565,"19,580",vietnamese,34.202755,-118.536175,Naab,3.5,529
culver city,69.207,"11,185",asianfusion,33.997107,-118.432285,Pizza-By-The-Slice,3.5,"1,958"
culver city,69.207,"11,185",burgers,33.977902,-118.438142,Ocean View Café,3.5,65
culver city,69.207,"11,185",burgers,34.04074,-118.42786,Raffi's Place,3.5,"2,804"
culver city,69.207,"11,185",cajun,34.025455,-118.327966,Simply Wholesome,3.5,859
culver city,69.207,"11,185",cajun,34.025455,-118.327966,Singapore's Banana Leaf,3.5,859
culver city,69.207,"11,185",chickenshop,34.037965,-118.44031,ASAP Phorage,3.5,49
culver city,69.207,"11,185",coffee,33.986698,-118.441816,Westside Mediterranean,3.5,285
culver city,69.207,"11,185",japanese,34.039408,-118.430347,Rosalind's Ethiopian Restaurant,3.5,"1,012"
culver city,69.207,"11,185",japanese,34.039408,-118.430347,Roscoe's House of Chicken & Waffles,3.5,"1,012"
culver city,69.207,"11,185",newamerican,33.986721,-118.441694,Chargha House,3.5,898
culver city,69.207,"11,185",newamerican,34.030464,-118.384695,Feast,3.5,"5,961"
culver city,69.207,"11,185",newamerican,34.030464,-118.384695,Night + Market Song,3.5,"5,961"
el segundo,69.0197,"2,527",mexican,33.973534,-118.446334,Wacky Wok,3.5,711
el segundo,69.0197,"2,527",newamerican,33.957807,-118.449641,E K Valley Restaurant,3.5,"1,056"
el segundo,69.0197,"2,527",sportsbars,33.958831,-118.448861,Sushi I-NABA Manhattan Beach,3.5,404
los angeles,71.3929,"47,264",asianfusion,34.04973,-118.23944,Post & Beam,3.5,"1,923"
los angeles,71.3929,"47,264",bars,34.044846,-118.249564,Hong Kong Ban Jum 0410 / Paik's Noodle,3.5,"2,184"
los angeles,71.3929,"47,264",bars,34.044846,-118.249564,KaGaYa,3.5,"2,184"
los angeles,71.3929,"47,264",bars,34.044846,-118.249564,Kabob By Faraj Restaurant & Kosher Meat Market,3.5,"2,184"
los angeles,71.3929,"47,264",bars,34.044934,-118.265805,Homegirl Cafe,3.5,"2,593"
los angeles,71.3929,"47,264",dimsum,34.06551,-118.236275,Pink Taco,3.5,704
los angeles,71.3929,"47,264",dimsum,34.06551,-118.236275,Pink's Hot Dogs,3.5,705
los angeles,71.3929,"47,264",italian,34.090775,-118.277944,Yxta Cocina Mexicana,3.5,378
los angeles,71.3929,"47,264",izakaya,34.045397,-118.238329,Tacos El Compita,3.5,"1,410"
los angeles,71.3929,"47,264",mexican,34.043286,-118.263561,Frankie's,3.5,880
los angeles,71.3929,"47,264",mexican,34.043286,-118.263561,Franklin & Company Tavern,3.5,881
los angeles,71.3929,"47,264",mexican,34.04675,-118.28247,Zweet Cafe,3.5,"1,003"
los angeles,71.3929,"47,264",mexican,34.04675,-118.28247,Zzamong,3.5,"1,004"
los angeles,71.3929,"47,264",newamerican,34.050802,-118.253996,Genghis Cohen,3.5,841
los angeles,71.3929,"47,264",ramen,34.049876,-118.24231,Carlitos Gardel Argentine Steakhouse,3.5,"3,010"
los angeles,71.3929,"47,264",seafood,34.06621,-118.23804,Paros Chicken,3.5,679
los angeles,71.3929,"47,264",steak,34.047665,-118.261219,Orsa & Winston,3.5,"1,050"
los angeles,71.3929,"47,264",sushi,34.04982,-118.25819,Halmoni Grandmas Dukbokki,3.5,"2,082"
los angeles,71.3929,"47,264",tradamerican,34.055635,-118.274648,Little Next Door,3.5,229
los angeles,71.3929,"47,264",tradamerican,34.06081,-118.26734,Rock'N Fish,3.5,401
los angeles,71.3929,"47,264",tradamerican,34.06081,-118.26734,Rockwell Table & Stage,3.5,401
los angeles,71.3929,"47,264",tradamerican,34.06081,-118.26734,Rodini Park,3.5,402
los angeles,71.3929,"47,264",tradamerican,34.06081,-118.26734,Roji Bakery,3.5,402
los angeles,71.3929,"47,264",tradamerican,34.046412,-118.262846,Hot Motha Clucker,3.5,"2,929"
san fernando,73.3329,"31,715",bakeries,34.193717,-118.500152,viva la vegan tacos,3.5,171
san fernando,73.3329,"31,715",bbq,34.215819,-118.448311,Athenian Grill,3.5,105
san fernando,73.3329,"31,715",bbq,34.26692,-118.467706,Tacos Tijuana,3.5,"1,077"
san fernando,73.3329,"31,715",bbq,34.21899,-118.46652,Chio's Peruvian Grill,3.5,"1,233"
san fernando,73.3329,"31,715",breakfast_brunch,34.201882,-118.486529,The Spot,3.5,32
san fernando,73.3329,"31,715",breakfast_brunch,34.20157,-118.44788,Kopan Ramen - Encino,3.5,54
san fernando,73.3329,"31,715",breakfast_brunch,34.290051,-118.432632,Yemen Roll,3.5,278
san fernando,73.3329,"31,715",breakfast_brunch,34.22475,-118.467835,Happy Days Cafe,3.5,320
san fernando,73.3329,"31,715",burgers,34.202086,-118.449071,Dickey's Barbecue Pit,3.5,231
san fernando,73.3329,"31,715",burgers,34.221881,-118.475781,Jerry's Famous Deli,3.5,283
san fernando,73.3329,"31,715",burgers,34.25695,-118.470409,Tip Top Hamburgers,3.5,362
san fernando,73.3329,"31,715",burgers,34.237752,-118.53654,Sylmars Fix,3.5,427
san fernando,73.3329,"31,715",chinese,34.227482,-118.48557,Little Ocha Extra,3.5,103
san fernando,73.3329,"31,715",coffee,34.208544,-118.520051,The Los Angeles Burger Company,3.5,48
san fernando,73.3329,"31,715",coffee,34.208278,-118.501934,Big Fat,3.5,270
san fernando,73.3329,"31,715",delis,34.234621,-118.500914,Trattoria & Market del Sole,3.5,16
san fernando,73.3329,"31,715",filipino,34.235572,-118.484442,Dave & Buster's,3.5,167
san fernando,73.3329,"31,715",fishnchips,34.208255,-118.5266,Kurrypinch,3.5,87
san fernando,73.3329,"31,715",hawaiian,34.259044,-118.466239,Corner Bakery Cafe,3.5,59
san fernando,73.3329,"31,715",hawaiian,34.21745,-118.47036,Blue Cafe,3.5,71
san fernando,73.3329,"31,715",hotdog,34.234962,-118.527557,Ike's Sandwiches,3.5,220
san fernando,73.3329,"31,715",hotdogs,34.223374,-118.502505,Chanpen Thai Cuisine,3.5,45
san fernando,73.3329,"31,715",hotdogs,34.223547,-118.501669,Fish In the Village,3.5,94
san fernando,73.3329,"31,715",hotdogs,34.24994,-118.50202,Chuck E. Cheese,3.5,224
san fernando,73.3329,"31,715",hotdogs,34.257583,-118.537417,Hopia Like It - Granada Hills,3.5,238
san fernando,73.3329,"31,715",japanese,34.234303,-118.502072,Mariscos Los Arcos,3.5,211
san fernando,73.3329,"31,715",japanese,34.202304,-118.468033,Vivi's  Gourmet,3.5,878
san fernando,73.3329,"31,715",korean,34.20153,-118.51815,Halal Kitchen Cafe,3.5,28
san fernando,73.3329,"31,715",korean,34.201255,-118.517189,Kao Hom,3.5,96
san fernando,73.3329,"31,715",korean,34.257032,-118.53508,Kaiju Sushi,3.5,424
san fernando,73.3329,"31,715",korean,34.208255,-118.526535,Mi Ranchito Veracruz,3.5,425
san fernando,73.3329,"31,715",korean,34.221054,-118.535849,Mick's Sub Shop,3.5,611
san fernando,73.3329,"31,715",latin,34.229094,-118.466178,Pickwick Pub,3.5,37
san fernando,73.3329,"31,715",latin,34.172112,-118.45666,The Gate To the Mediterranean,3.5,84
san fernando,73.3329,"31,715",latin,34.264843,-118.502425,Kogiya Korean BBQ,3.5,156
san fernando,73.3329,"31,715",mexican,34.200837,-118.500779,Picka Rico,3.5,57
san fernando,73.3329,"31,715",mexican,34.186781,-118.500503,Four 'N 20 Restaurants,3.5,89
san fernando,73.3329,"31,715",newamerican,34.264841,-118.502618,The Great Wall Chinese Restaurant,3.5,681
san fernando,73.3329,"31,715",peruvian,34.211747,-118.466536,Springbok Bar & Grill,3.5,436
san fernando,73.3329,"31,715",pizza,34.228425,-118.484377,Cho Cho San,3.5,190
san fernando,73.3329,"31,715",steak,34.2177,-118.48866,The Surly Goat,3.5,697
san fernando,73.3329,"31,715",sushi,34.23645,-118.537419,La Brasa Roja,3.5,508
san fernando,73.3329,"31,715",sushi,34.258672,-118.502371,Mazar Mediterranean Restaurant,3.5,"1,331"
san fernando,73.3329,"31,715",thai,34.201485,-118.468292,Charlie's Wieners,3.5,847
san fernando,73.3329,"31,715",thai,34.201065,-118.419255,Bryan's Cafe,3.5,"1,005"
san fernando,73.3329,"31,715",thai,34.200886,-118.415874,Pozi's Fresh Grill,3.5,"1,012"
san fernando,73.3329,"31,715",tradamerican,34.208611,-118.500874,Kickin KAsian,3.5,29
san fernando,73.3329,"31,715",tradamerican,34.194553,-118.5188,Adrian's Trattoria,3.5,235
san fernando,73.3329,"31,715",tradamerican,34.22073,-118.50153,La Croi,3.5,403
