category,latitude,longitude,name,rating,review_count
burgers,41.416442,-81.904532,Ironwood Cafe,4,246
sportsbars,41.47696,-81.92147,Burntwood Tavern,3.5,51
bars,41.46047,-81.95252,Legacy Cafe And Lounge,3,101
cafes,41.47745977,-81.92526402,Jake's On The Lake,4.5,6
tradamerican,41.51347125,-82.00586404,Cocky's Bagels,3.5,91
bagels,41.419271,-81.920495,A Luncheon Time,4.5,41
catering,41.47817,-81.92207,Cafe Melissa,5,6
salad,41.4936218,-82.0233688,White Oaks,4,115
newamerican,41.4756546,-81.92501068,Vento La Trattoria,3.5,139
italian,41.488526,-81.937159,Gunselman's Tavern,3.5,76
bars,41.44396,-81.85876,Noodlecat,4,66
ramen,41.46089064,-81.95172962,Mojo's Coffee and More,2,189
coffee,41.47869,-81.92148,Houlihan's,4.5,65
bars,41.46897888,-81.9033432,In Forno Pizza,3.5,60
pizza,41.46830368,-82.01554108,Moosehead Saloon,5,172
newamerican,41.47684,-81.92132,Parker's Grille & Tavern,3.5,74
tradamerican,41.4951,-82.0223,Soul Fo' Real BBQ,4,89
bbq,41.35015054,-81.87626146,Dover Gardens Tavern,5,31
burgers,41.467,-81.92459,Hyde Park Prime Steakhouse,3.5,29
desserts,41.46011,-81.95086,Cafe Tandoor,3,195
steak,41.46041,-81.95204,Gina's Pizza,4,70
indpak,41.4635449,-81.9535004,Barrio,3.5,117
pizza,41.4780273,-81.9212265,Beerhead Bar & Eatery,4.5,48
bars,41.4771587,-81.8054746,Greenisland,4,479
beerbar,41.4613501,-81.9888151,Polpetta,3,21
irish,41.4776459,-81.9022141,Boss ChickNBeer,3.5,20
italian,41.4800612,-81.8419343,Nemo Grille,4,73
chicken_wings,41.36873285,-81.85302008,Bistro Du Beaujolais,4.5,77
steak,41.4521407,-82.0347739,Lindey’s Lake House-Lakewood,4.5,135
french,41.37399,-81.901864,Salmon Dave's Pacific Grille,4.5,64
newamerican,41.48492,-81.80689,Time Warp Bar,4,47
seafood,41.483264,-81.833091,The Campus Grille,4,101
bars,41.452351,-81.911393,Arrabiata's Italian Restaurant,4,23
newamerican,41.408142,-81.9024303,Best Damn Tacos,3.5,25
spanish,41.366647,-81.851298,Hooley House Sports Pub & Grille,4.5,181
italian,41.478687,-81.921482,Salad KraZe,3.5,26
tacos,41.40108214,-81.95319486,Arashi Japan,3,32
irish,41.474893,-81.896429,LongHorn Steakhouse,3.5,80
sandwiches,41.48289,-82.01982,B Spot,4.5,75
japanese,41.46495682,-81.95195426,Rustic Restaurant,3,124
bbq,41.46721245,-82.01119047,Hatfield's Goode Grub,5,2
burgers,41.46035451,-81.95257028,Dolce Wraps,3.5,288
diners,41.46278381,-81.85062408,Famous Dave's Bar-B-Que,4,67
foodtrucks,41.45071929,-81.81398696,Carrabba's Italian Grill,4.5,117
mideastern,41.45923,-81.8521549,Si Senor Tacos & Tequila Bar,4.5,196
bbq,41.418407,-81.915597,Donauschwaben's German-American Cultural Center,3.5,119
italian,41.47456935,-81.89832333,Rocky River Brewing Company,4,82
mexican,41.47416378,-81.89748812,Bomba Tacos & Rum,3,112
german,41.3835276,-81.90442962,The Proper Pig Smokehouse,4.5,16
breweries,41.46101,-81.85615,Joe's Deli,3.5,239
latin,41.480194,-81.841648,Cinnaholic,3.5,320
bbq,41.485585,-81.815822,3 Palms Pizzeria,4,160
delis,41.47119369,-81.83589728,Fragapane Bakeries,4,279
bakeries,41.4620914,-81.9575371,Stonehouse Grill,4,63
pizza,41.456446,-81.951224,Thai Chili,3.5,116
delis,41.40856,-81.9385,Heck's Café,4.5,66
burgers,41.4579,-81.8958,Tartine Bistro,3.5,48
thai,41.49360855,-82.01712315,Little Hong Kong,4,94
newamerican,41.45692,-82.01004,Bistro 83,3.5,132
french,41.48303,-81.83426,AlPita Mediterranean Cuisine,4,137
cantonese,41.3983595,-81.9955516,Molto Bene Italian Eatery,4,49
newamerican,41.41766,-82.01945,Two Bucks,4,95
mediterranean,41.482014,-81.836444,Ohio Beer Garden,4.5,69
italian,41.48292,-81.82546,big egg 2,4.5,113
bars,41.45207,-82.03381,McAlister's Deli,4,72
bars,41.41658757,-81.90437007,The Cornerstone Brewing Company,4,8
newamerican,41.428765,-81.888939,Brown Sugar Thai Cuisine,3.5,13
salad,41.417404,-81.904787,Wasabi Express,4,27
breweries,41.366919,-81.852683,China House,4,158
thai,41.46473804,-81.84393355,Fiesta Jalapeños,4,81
japanese,41.45356,-81.82969,Matteo's Casual Italian,5,1
seafood,41.48433,-81.92195,Brio Tuscan Grille,3.5,41
mexican,41.39963,-81.989976,Borderline Cafe,4,135
pizza,41.37476,-81.90171,Fratello's,4,153
italian,41.45985234,-81.95201825,Sauced Wood Fired Pizza,3,156
breakfast_brunch,41.48225,-81.8271,Cleveland Vegan,4.5,207
newamerican,41.5088196,-81.9886322,Melt Bar and Grilled,4,57
pizza,41.44200354,-81.86384113,Cravings Cafe,4.5,65
vegan,41.48552676,-81.81619406,Old Carolina Barbecue Company,4.5,161
comfortfood,41.45665669,-82.01010045,Claudette's Cafe and Deli,3,124
coffee,41.48341,-81.84003,100th Bomb Group,4,72
bbq,41.46003837,-81.85856592,Swensons Drive-In,3.5,34
diners,41.45143,-81.91415,Bar Louie - Crocker Park,3,38
burgers,41.464433,-81.842049,El Carnicero,4,34
newamerican,41.41912,-81.84984,Brown Bag Burger,3,193
tradamerican,41.4158423,-81.9230443,Zoup!,4,87
bars,41.4605573,-81.9520063,The Woods Restaurant & Lounge,3,152
mexican,41.485678,-81.815205,India Garden,4,330
tradamerican,41.4632395,-81.9538059,Ya Hala Bakery & Grill,2.5,54
burgers,41.41689,-81.909822,Casa,4,131
soup,41.460959,-81.953802,Omar's Pizza & Mediterranean Grill,3.5,25
pizza,41.45837021,-81.86229706,Fragapane Bakeries & Deli,3.5,63
indpak,41.482634,-81.825452,Close Quarters Pub,4,274
bakeries,41.41854,-81.9237,Nino's Italian Restaurant,4.5,30
tradamerican,41.383166,-81.923906,Winking Lizard Tavern,5,10
mediterranean,41.4408383,-81.8667161,King Wah,4.5,6
bakeries,41.47809,-81.92207,Loco Leprechaun,4,26
divebars,41.5089358,-81.982895,Panini's Bar & Grill,4,30
pizza,41.418337,-81.907421,Grayton Road Tavern,3,189
italian,41.40835,-81.9800099,Outback Steakhouse,4,90
sportsbars,41.457755,-82.019548,Nam Wah Chinese Vietnamese,3.5,52
chinese,41.4628571,-81.8496983,Nuevo Acapulco,3.5,105
irish,41.45734,-81.89334,"Brewella's Coffee, Crepes & Collectibles",3,43
burgers,41.47202,-81.88406,Fat Guy's,2.5,39
italian,41.471079,-81.880891,Great Lakes Brewing,3,79
tradamerican,41.42653,-81.84429,Piada Italian Street Food,3.5,94
steak,41.47495,-81.89565,Stino Da Napoli,2.5,63
chinese,41.3722949,-81.867235,Gina's Place,4.5,124
mexican,41.44274,-81.86162,The Breakwall Food & Spirits,3.5,189
creperies,41.4776,-81.81418,Herb's Tavern,4.5,61
bars,41.3871789,-81.85239881,Bar Symon,5,1
hotdogs,41.419714,-81.901081,Wine Bar Rocky River,4,40
tradamerican,41.40804245,-81.84119846,Thai Elephant Restaurant,3.5,171
italian,41.46386296,-81.84335914,Asian Wok Chinese Restaurant,3.5,116
italian,41.48315124,-81.83371827,Nature's Oasis,4,82
diners,41.44235,-81.86293,Lone Tree Tavern,4.5,28
sportsbars,41.507788,-81.987823,Chez Michel French Market,3.5,47
tradamerican,41.47906,-81.84216,The Gluten-Free Bakeree,3.5,84
tradamerican,41.409254,-81.839638,Cafe Piccolo,3.5,106
wine_bars,41.480701,-81.840076,Gitta's Table And Wine Shop,4,140
thai,41.45066832,-81.81405391,Grindstone Tap House,4,105
chinese,41.47061,-81.89072,Market,3,32
chinese,41.3734,-81.82972,Mr. Hero,4.5,66
cafes,41.4849,-81.80659,Dave's Cosmic Subs,4.5,92
tradamerican,41.38022,-81.98232,The Brew Kettle,3.5,40
bakeries,41.45312,-82.03336,Italian Creations,5,1
bakeries,41.48418,-81.94376,The Original Pancake House,5,2
wine_bars,41.4579754,-82.0113766,Mitchell's Tavern,3.5,72
coffee,41.5135918,-82.0046387,Swinging Door Bar & Grill,4.5,13
tradamerican,41.47446,-81.90492,Jet's Pizza,3,154
newamerican,41.3880615,-81.8526134,Bonnie's Bar and Grill,4,62
beer_and_wine,41.481787,-81.840207,Zem Zem Market & Grill,3,195
cheesesteaks,41.46675475,-81.92286383,Rush Inn,4.5,7
sandwiches,41.45762,-81.95121,Moosehead Hoof & Ladder,3.5,47
breweries,41.34713,-81.8224199,Taco Bell,4,365
italian,41.47688,-81.80985,Sammi's Deli,5,19
breakfast_brunch,41.4618862,-81.8503735,Mikey's Pizza,4,145
bars,41.45847,-81.88986,No. 1 Chinese Restaurant,3.5,21
divebars,41.46492386,-81.84394836,Jackie Chen's Dragon Towers Chinese Restaurant,4,19
pizza,41.46853,-81.90677,Boca Loca,3.5,46
tradamerican,41.4375496,-81.8734512,Flip Side,3,67
mideastern,41.42873,-81.88911,Danny Boy's Pizza,4,2
pubs,41.48419745,-81.82056826,Mike's Bar & Grille,4,77
hotdogs,41.4615746,-81.9594498,Pizza by Robert,4,21
burgers,41.37583,-81.9009899,Bubba's Q,3.5,143
hotdogs,41.468373,-81.901811,Harry Buffalo,4,20
breakfast_brunch,41.419941,-81.921929,Foo Sing,4,36
pizza,41.459674,-81.951758,Maya,3.5,13
chinese,41.4664993,-81.9232864,Umi Sushi,2.5,23
chinese,41.4501449,-81.8187626,Tommy's Fairview Tavern,4,61
newamerican,41.36602,-81.85344,El Rodeo,4,52
sandwiches,41.468284,-81.909276,Olde Wine Cellar Bistro & Bottle Shop,2,25
burgers,41.482937,-81.833666,Jo Jo Carloni's Italian Restaurant & Pizzeria,3.5,128
italian,41.482986,-81.845433,Sí Señor Mexican Restaurant,4,136
tradamerican,41.36895,-81.85262,Antonio's Pizza,4,137
pizza,41.46222,-81.9589,Dewey's Pizza,3.5,82
bbq,41.4781274,-82.0194849,Suds Maguire's Bar and Grill,3,226
newamerican,41.48190504,-81.83615285,Jaworski's Meats,3,183
tradamerican,41.418268,-81.9025,The Lazy Bee,3,66
chinese,41.4193581,-81.8968105,Martin's Deli,3.5,40
mexican,41.3737324,-81.8665635,Barry Bagels Avon,4,136
japanese,41.35995075,-81.81559995,Ferris Steak House & Tavern,4.5,72
salad,41.44205,-81.86226,Souper Market,3.5,46
mexican,41.43613,-81.87646,Nate's Deli & Restaurant,3.5,77
mideastern,41.373934,-81.830332,Quaker Steak & Lube,4.5,81
wine_bars,41.376812,-81.901644,Nathans,4.5,19
italian,41.3713969,-81.8751918,PJ McIntyres Irish Pub,4,154
mexican,41.45083,-81.8146299,Backdraft Bar & Grille,4,93
pizza,41.456131,-81.8983612,Cafe Stratos,3.5,29
pizza,41.48187925,-81.82731837,The Side Quest,4,126
sportsbars,41.373774,-81.891421,Sips & Such Social House,4,74
butcher,41.35985764,-81.81389004,Red Lantern Kitchen & Bar,4.5,43
bars,41.47721986,-81.80578444,Olmsted Falls Sunoco,3.5,8
breakfast_brunch,41.3690447,-81.8529451,Gourmet Guy Cafe,3.5,61
delis,41.4907,-81.95013,Wow Bao,3.5,12
salad,41.45823932,-82.02141971,Riverwood Cafe,4,43
bars,41.470547,-81.836288,Bearden's Restaurant,3.5,91
soup,41.45049237,-81.81529626,Famous Gyro George,4.5,36
delis,41.4414101,-81.8657379,Penn Station East Coast Subs,3.5,20
tradamerican,41.410963,-81.833625,Corso's Italian Restaurant,3.5,39
hotdog,41.4596133,-81.95158697,Bucci's,3.5,4
soup,41.45918,-81.85891,Mellow Mushroom,4.5,8
italian,41.42119,-81.90987,Vicki's Diner & Deli,3,58
burgers,41.46949711,-82.02119962,Pulp Juice And Smoothie Bar,4,29
pubs,41.4500019,-81.81635643,City Diner,3.5,64
steak,41.46149633,-81.852115,Sweet Mango Berea Thai Cuisine,3,60
bars,41.41493,-81.90079,Tadka Restaurant,2.5,55
newamerican,41.4251,-81.89619,Canary's Family Restaurant,4,9
breakfast_brunch,41.43291,-81.88364,Culver's,3.5,37
cocktailbars,41.48457673,-81.82107568,Frankie's Italian Cuisine,4,74
coffee,41.36005,-81.81368,In the Drink,4.5,32
gastropubs,41.4513106,-81.81869254,Blue Turtle Tavern,3.5,106
sandwiches,41.35109,-81.90543,La Crepe Bakery & Cafe,4.5,29
cafes,41.48330129,-81.84522461,Great Wall China Buffet,4,5
asianfusion,41.4087705,-81.84062395,Legacy Restaurant & Grille,2.5,23
sportsbars,41.48227,-81.82693,Bruegger's Bagels,4,75
burgers,41.48352,-81.84271,West River Cafe,3.5,98
sandwiches,41.39631,-81.96055,Red Lobster,4.5,12
sandwiches,41.4212724,-81.901449,Cone Zone and Grill,3.5,25
italian,41.403564,-81.948997,Seven Seas Seafood,3.5,34
italian,41.4708675,-81.8375997,Pita Pit- Fairview Park,3.5,29
pizza,41.4813361,-81.836549,Inchin's Bamboo Garden,3.5,226
breakfast_brunch,41.45326,-81.90964,Red Robin Gourmet Burgers and Brews,2.5,14
chicken_wings,41.461719,-81.84897871,Firehouse Grilling,3,57
juicebars,41.4613501,-81.9888151,Romeo's Pizza,4,9
tradamerican,41.39499253,-82.004807,Main Event- Avon,4,33
thai,41.36676025,-81.85277557,Danny Boys Pizza,4,84
indpak,41.414628,-81.911773,Mitchell's Homemade Ice Cream - Avon,3,69
newamerican,41.40682,-81.94203,J J's Pizza,3.5,17
burgers,41.46880656,-82.01906495,PIZZAFIRE,3.5,75
chicken_wings,41.4936839,-82.02270269,Cozumel,3.5,39
italian,41.42209,-81.90113,Athens Pizzeria,3,131
bars,41.45168388,-81.83437977,Tommy's Place,4,7
newamerican,41.4062309,-81.9462433,Las Cazuelas,3.5,24
creperies,41.366103,-81.852092,Bakers Square,4.5,57
chinese,41.41567214,-81.91183105,Max & Erma's,2.5,46
bars,41.4795925,-81.99887454,Upper Crust Pizza,3,8
bagels,41.4611009,-81.95294346,Georgetown Restaurant,3.5,22
bars,41.481281,-81.827344,All Fired Up,4,97
restaurants,41.35057068,-81.90555573,Rush Inn Bar & Grill,4,6
seafood,41.41878761,-81.9059857,Fujiyama Steakhouse & Sushi Bar,3,52
tradamerican,41.44379,-81.81813,KFC,4,31
burgers,41.4616591,-81.9555501,Jimmy John's,3.5,26
seafoodmarkets,41.451588,-81.8088962,Public House,4,21
italian,41.41507,-81.90022,Subway,3,76
hotdogs,41.4616763,-81.85162642,5 Points Coffee & Tea,3.5,41
sandwiches,41.45923,-81.8521549,Arturo's Bar & Grille,3.5,39
salad,41.374693,-81.827341,Szechwan Garden,4.5,46
asianfusion,41.41647026,-81.92367554,Travelers Grille,3,70
burgers,41.461207,-82.012785,Zach's Place,4,62
foodtrucks,41.42258453,-81.89717865,China Renaissance,3.5,7
salad,41.4590595,-82.0176979,The Brunch Box,4,21
pizza,41.457504,-81.883821,Bob Evans,3,8
arcades,41.467605,-82.010426,Hungry Howie's Pizza,3,42
pizza,41.4290175,-81.8894392,Firehouse Subs,3.5,51
desserts,41.45724106,-82.01076508,King Yuan,4.5,51
pizza,41.4483,-81.8476,Dominic's Santos,4.5,21
salad,41.4598162,-81.8589098,Panini's,3.5,56
mexican,41.48553,-81.81256,Hibachi Japanese Steakhouse,4,155
pizza,41.4369299,-81.82021,Peking Restaurant,4.5,48
bbq,41.480511,-81.840363,Cap'n Taco Restaurants,3,28
mexican,41.49393082,-82.01753998,Trolley House Pub & Grille,3.5,94
tradamerican,41.42954,-81.88797,Mark Pi's China Gate,3.5,23
tradamerican,41.37417,-81.82415,Sarku Japan,3,63
pizza,41.41923016,-81.9134979,Winking Lizard,3.5,32
bars,41.48184,-81.8267599,West End Tavern,3,109
bars,41.39726643,-81.99541155,Arnie's Clubhouse Grill,2.5,35
mexican,41.46469452,-81.95179935,Falls Family Restaurant,2.5,5
tradamerican,41.468305,-82.015544,TJ Hibachi & Sushi Bar,3,71
japanese,41.46830368,-82.01554108,China Wok,3,70
hotdogs,41.46985,-81.90114,Currito,2,18
sandwiches,41.46470283,-81.95219467,The Oriole Cafe,4,6
sandwiches,41.4629013,-81.8491067,Berea Smokehouse,4,24
breakfast_brunch,41.481615,-81.837166,Dante's Pizza,3.5,73
irish,41.44996,-81.81725,By The Slab BBQ,3.5,28
sandwiches,41.4505,-81.91991,Donatos Pizza,4,2
coffee,41.45524,-81.80985,Scramblers - North Olmsted,4.5,34
pizza,41.419178,-81.919637,West Park Station,3.5,55
pizza,41.45484924,-82.00578308,Gene's Place To Dine,4,27
asianfusion,41.48577499,-81.81369781,Smedley's Bar & Grill,4,69
tradamerican,41.427341,-81.8945,Two Bucks North Olmsted,3,6
burgers,41.41713,-81.90107,Number 1 Chinese,3.5,68
steak,41.37158,-81.86851,Papa John's Pizza,3.5,19
chinese,41.407014,-81.946028,Goody's Restaurant,3.5,42
juicebars,41.37175497,-81.83595263,Inca Tea Cafe,5,1
tradamerican,41.3727,-81.90999,Boston Market,4.5,4
breakfast_brunch,41.4644199,-81.94976,China King,2.5,31
pizza,41.45733,-81.89325,Mr Hero,3,13
sandwiches,41.41657659,-81.92151528,Corporate Cafe,4,11
chinese,41.46830368,-82.01554108,Ruby Thai Kitchen,3.5,32
pizza,41.44359,-81.85816,Plank Road Tavern,3.5,39
burgers,41.46072,-81.85301,Orchid Room At Miller Preserve,3.5,25
sandwiches,41.40923268,-81.83965266,Blue Jade,4,42
japanese,41.442709,-81.8607674,City Club Restaurant & Lounge,2.5,65
chinese,41.4866,-81.824,Popeyes Louisiana Kitchen,4,35
mexican,41.4182599,-81.8107,Capri Pizza,4,54
bars,41.3875847,-81.9031219,Moe's Southwest Grill,3.5,7
chinese,41.49345,-82.01562,New China King,3,60
japanese,41.41757253,-81.90701365,John's Diner,2.5,8
newamerican,41.4576683,-81.9698029,Dairy Queen / Orange Julius,3,4
tradamerican,41.48202,-81.82716,The Chestnut Tavern,3.5,104
sportsbars,41.35729,-81.81428,Dairy Queen Grill & Chill,5,5
tradamerican,41.37459,-81.90136,Tomori's Pizza & Subs,3.5,32
japanese,41.41738326,-81.90661311,Houlihans of Cleveland,3,18
chinese,41.46914863,-82.01921914,West Park Nutrition,2.5,49
chinese,41.43279,-81.94279,Tony K's Bar & Grille,2.5,29
mexican,41.41112793,-81.83857777,The Berea Depot,3.5,80
tradamerican,41.37404633,-81.86147308,Marco's Pizza,3.5,28
sandwiches,41.45989816,-81.86271668,Fresh Planet,3.5,23
bbq,41.38804535,-81.85418755,Perk-Cup! Cafe,3.5,8
pizza,41.44128,-81.81978,Tavolo 72,4.5,37
hotdogs,41.411009,-81.833706,China King 1,4,16
bars,41.372097,-81.829628,East of Chicago Pizza,3.5,81
bbq,41.3656,-82.10682,Potbelly Sandwich Shop,5,1
pizza,41.4619581,-82.0131645,Gourmet Family Restaurant,4.5,2
breakfast_brunch,41.41752228,-81.91680433,McDonald's,2.5,70
irish,41.45009651,-81.81584187,Little Caesars,3,72
sandwiches,41.45167,-81.81671,burger guys,4,63
pubs,41.4505399,-81.8156,Bar 107,3.5,16
bars,41.429451,-81.8892746,Sammy's Beach Bar & Grill,2.5,37
chinese,41.4674,-81.923958,Razzle's,1,1
pizza,41.46679688,-81.92289734,D'Tutanelli's Pizza,3,5
breakfast_brunch,41.40340363,-81.8131867,Pelicano's Pizza,3.5,67
sandwiches,41.479743,-81.83941866,Big Met Grille Fish Fry,3,29
coffee,41.408566,-81.84055,Reddi's Pizza & Spaghetti,4.5,28
comfortfood,41.4194754,-81.91502541,Giovanni's Pizza North Olmsted,2.5,14
chinese,41.40475,-81.982606,Domino's Pizza,3.5,14
sandwiches,41.45733,-81.89304,A Slice Above,5,1
restaurants,41.41633,-81.89901,Barbarino's,5,1
thai,41.41502,-81.904541,Global Grounds Coffee,3,11
delis,41.453121,-81.999752,Pizza Hut,3,11
burgers,41.4851749,-81.8132316,Wok of the Falls,3.5,53
pizza,41.41829,-81.91211,Charley's Grilled Subs,3.5,14
breakfast_brunch,41.4749718,-82.0194397,Back Stage Bar,3,2
chinese,41.37463,-81.8255234,Golden Gate Chinese Restaurant,3.5,28
bars,41.42054,-81.90881,Around the Corner Saloon & Cafe,3,1
pizza,41.40714417,-81.94200792,P.Za Kitchen,4,11
delis,41.476744,-81.846961,Angelina's Pizza,3.5,11
tradamerican,41.418781,-81.901834,Farris Drive Thru,3,22
newamerican,41.41067394,-81.83867819,Master Pizza,3,22
chicken_wings,41.42004,-81.91259,VIP Inn,1.5,38
pizza,41.37395,-81.83029,Mid Town Booths Tavern,4.5,75
mexican,41.41937286,-81.8994572,St Clarence,3,25
hotdogs,41.46131361,-81.85388684,Gas & Food Station,2,30
sandwiches,41.417619,-81.906655,Perkins Restaurant & Bakery,4.5,2
chinese,41.47777,-81.81117,GetGo Café & Market,4,67
diners,41.48323,-81.82572,O'Charley's Restaurant & Bar,3.5,43
icecream,41.45923,-81.85957,Pit Stop Deli,3,10
tradamerican,41.362262,-82.018653,Scott's Fire and Ice Pizza,2.5,3
icecream,41.406591,-81.98185467,Charleys Philly Steaks,4.5,5
pizza,41.4769403,-81.80644656,Game On Lakewood,4.5,93
burgers,41.46896115,-81.90330582,Girves Brown Derby,3,4
restaurants,41.3745918,-81.9013596,Mandarin,4,1
juicebars,41.45177,-81.81761,Donte's Restaurant & Pizza Shop,5,1
sportsbars,41.37194,-81.88135,3 Brothers Pizza,3,49
newamerican,41.38094246,-81.85449567,Bella Pizza,3,88
pizza,41.493773,-82.016786,Lang Dining Hall,4.5,6
pizza,41.4322197,-81.8838126,Burger King,3,8
juicebars,41.4587784,-82.0183334,Islander Bar & Grille,3,21
sandwiches,41.4644818,-81.8415009,Hemispheres,2.5,29
breakfast_brunch,41.37131812,-81.8746672,Snappy's Chill Grill,3.5,107
italian,41.36982,-81.82568,Eastland Inn,3.5,15
chinese,41.49539,-81.98626,Uncle Als Pizza,3.5,7
burgers,41.464341,-81.950572,Lilly's Cafe,2,11
pizza,41.3983333,-81.9956077,Maing Wok Kitchen,3.5,2
hotdogs,41.407609,-81.841614,Georgio's Oven Fresh Pizza,3,15
tradamerican,41.3814888,-81.9808273,Fresh Healthy Cafe,3.5,19
hotdogs,41.47049128,-81.90391973,Geppetto's Pizza & Ribs,2,23
pizza,41.45971,-81.86098,House of Hunan,3,4
sandwiches,41.460923,-82.014968,Arby's,2.5,26
burgers,41.41504,-81.91199,Pizza Pan,3,3
newamerican,41.36832,-81.8533999,Manhattan West Catering & Restaurant,3.5,27
meats,41.4587212,-81.862587,Aces Depot,2.5,7
sandwiches,41.418357,-81.911685,Wrap It Up Food Truck,2.5,15
tradamerican,41.41240532,-81.83864946,Angkor Buffet,1.5,133
sportsbars,41.37308,-81.94569,Santo's Italian Restaurant,3,38
mexican,41.4181879,-81.916329,Euro Cafe,2,24
pizza,41.452662,-82.034423,Katherine's Family Restaurant,3.5,7
pizza,41.4750595,-81.8357773,Nunzio's Pizzeria,4,21
mexican,41.46006456,-82.02234074,TJ's Mexican Grill,3,17
